book,chapter,verse,chokri,english,source
1TI,4,2,Mu thürü kürüzüko sümi müthaküti dzüko rünyi tato. Therü küsu thümaküve muveva küzhoko. Cejüyo küzhoko mu uko külü ri thügithe müthipuzasi vü küvako bide süko zü mhathi tato.,"through the hypocrisy of men who speak lies, branded in their own conscience as with a hot iron;",Bible_NAG5BSI_WEB
1TI,4,3,Thüma süko mipon küsuküri hino mu u Kümünupüh pu kümülüko mu küthoo sekütako pon sükopü putsüde süde ucho thino de thi küsüko tihino tato.,forbidding marriage and commanding to abstain from foods which God created to be received with thanksgiving by those who believe and know the truth.,Bible_NAG5BSI_WEB
1TI,4,4,Siri u Kümünupüh mhathiküsü khüko vetsüzo mu mhakühopüri u süde puza tsüde yiyi kütasa theta morive.,"For every creature of God is good, and nothing is to be rejected, if it is received with thanksgiving.",Bible_NAG5BSI_WEB
1TI,4,5,Kükrelamoli u Kümünupüh dzüo la mu u küchola süko thi kümüsayikütala.,For it is sanctified through the word of God and prayer.,Bible_NAG5BSI_WEB
1TI,4,6,No dzü hiko pü nzüko lü mu kütüsü lizo no ntho zori züta küta kümülü dzü mu kümütha dzü küveko thon n thüküpüh n pon Khrista Jisu yitho küvemipü thiyito.,"If you instruct the brothers of these things, you will be a good servant of Christ Jesus, nourished in the words of the faith, and of the good doctrine which you have followed.",Bible_NAG5BSI_WEB
1TI,4,7,Siri dzü küthüvako mu kütsapüko kühanya küti dzü küpoko rünyi hide küthokülü cho ntho n küphra sü tayite.,But refuse profane and old wives' fables. Exercise yourself toward godliness.,Bible_NAG5BSI_WEB
1TI,4,8,"Thüma umo küzhophra küti zono küdopü kümüve zo, siri küthokülüno puküpra kükroba mu tsüdori mu thasa cori kürhü ngoyi küto dzü sülü ba.","For bodily exercise has some value, but godliness has value for all things, having the promise of the life which is now, and of that which is to come.",Bible_NAG5BSI_WEB
1TI,4,9,Dzü hikohi küthotüzo mu zü kütsükütsoyi ri züzo.,This saying is faithful and worthy of all acceptance.,Bible_NAG5BSI_WEB
1TI,4,10,"Süsüla u rhütayoküzho u Kümünupüh yolü u sadzü bataküti la sürhü mu utütso thitayo zo. U Kümünupüh sü thüma mütüko külaküyiyo zo, süyi kümülümi la muku.","For to this end we both labor and suffer reproach, because we have set our trust in the living God, who is the Savior of all men, especially of those who believe.",Bible_NAG5BSI_WEB
1TI,4,11,Dzü hikohipü mipon züyi node posü mu süko pu uko müthayite.,Command and teach these things.,Bible_NAG5BSI_WEB
1TI,4,12,"Non khriesa bazolu lino mipüri pon ntha nmülüküta thita hite, sikütamoli kümülümi mhuzülü non n dzü lüri mu n zhorüle lüri. Sülize kükhrü, kümülü mu müsade lhü kütilü ri thaka pü thipüh uko müka zoyite.","Let no man despise your youth; but be an example to those who believe, in word, in your way of life, in love, in spirit, in faith, and in purity.",Bible_NAG5BSI_WEB
1TI,4,13,In vo kümothe non kütholüsi phripüh mikaküti mu mitahitarho küti mu mi mütha kütiko lü n yhe thi bazoyite.,"Until I come, pay attention to reading, to exhortation, and to teaching.",Bible_NAG5BSI_WEB
1TI,4,14,Non kütsako ubekha n yolü küsüce sadzüküse dzüla Rüpü mhaphrü kha n phrüküvayo sün mhathi mo ba tahite.,"Don't neglect the gift that is in you, which was given to you by prophecy, with the laying on of the hands of the elders.",Bible_NAG5BSI_WEB
1TI,4,15,Non mhakühopulüri vekühieyi ba küta thüma kühopü pori seyi kütola non dzü hiko lü terü zode süko thi mu zü bazoyite.,"Be diligent in these things. Give yourself wholly to them, that your progress may be revealed to all.",Bible_NAG5BSI_WEB
1TI,4,16,"N zho n rülelü zori mu non mi kümütha lüzori münuyite. Non dzü hiko zü bazoyi, kükrelamoli non süzi ba zoyi lize ntho ri mu n dzü kürünyiko ri külayi to kütila.","Pay attention to yourself, and to your teaching. Continue in these things, for in doing this you will save both yourself and those who hear you.",Bible_NAG5BSI_WEB
1TI,5,1,"Kütsami yolü dzü kürü pohite; sikutimoli süko yisü n pone bide uko hüzoyite, khresamiri yisü n sazümi bizoyite.","Don't rebuke an older man, but exhort him as a father; the younger men as brothers;",Bible_NAG5BSI_WEB
1TI,5,2,"Kütsapümi yisü nzune bizoyi, side ulü müsamüzi zode rülikori yisü nlipüne bizode süko ri lüzoyite.","the elder women as mothers; the younger as sisters, in all purity.",Bible_NAG5BSI_WEB
1TI,5,3,Same hori same küthopühko khrüzoyite.,Honor widows who are widows indeed.,Bible_NAG5BSI_WEB
1TI,5,4,"Thüno same horei unune mori u nune nuyie künemiko süko pon uthoucelümi cekro kütho tülü utho ukrüne vaphilaküyi do seyite,","But if any widow has children or grandchildren, let them learn first to show piety towards their own family, and to repay their parents, for this is acceptable in the sight of God.",Bible_NAG5BSI_WEB
1TI,5,5,siri thüno same pulubi zo küta küthomi u Kümünupüh kümülü lü mütütatayo. Süla puno thüva ri külheri cho mu u müzhiemülo tatayo.,"Now she who is a widow indeed, and desolate, has her hope set on God, and continues in petitions and prayers night and day.",Bible_NAG5BSI_WEB
1TI,5,6,Süri thüno same rügürüzü pünü pu müdo thi kütami kono rhükübalü satatazo.,But she who gives herself to pleasure is dead while she lives.,Bible_NAG5BSI_WEB
1TI,5,7,Mipo süko thata mo kütola non kühuce dzü hiko posüte.,"Also command these things, that they may be without reproach.",Bible_NAG5BSI_WEB
1TI,5,8,"Thüma kühopuri putho pu cekro mühoyi külhomi bahori ukümünothoko puno pu kumülü thasü mote, süzi kütami mülükümokomi ceri sükuote.","But if anyone doesn't provide for his own, and especially his own household, he has denied the faith, and is worse than an unbeliever.",Bible_NAG5BSI_WEB
1TI,5,9,Thüpu pü ce libi neta de same thi kütapüh külhüzho tütse hieswürü mhu tazo kümosa süko vaphi kütola uza thohite.,"Let no one be enrolled as a widow under sixty years old, having been the wife of one man,",Bible_NAG5BSI_WEB
1TI,5,10,"Puno mi mhuzülü ri mhatho küvela thütsüh küpümi molize su; puno natsimi thükü sü, rüso kümüso, kümüsami phe khrü, puno kümüzheküyimi vaphi side mhaküve küthoko sadzi thi küvomi molize su.","being approved by good works, if she has brought up children, if she has been hospitable to strangers, if she has washed the saints' feet, if she has relieved the afflicted, and if she has diligently followed every good work.",Bible_NAG5BSI_WEB
1TI,5,11,"Siri thünopü same tse hieswürü khroko vaphihite; süko Khrista müdozü mode kürüzülü lüta lizo uko no nyhitato,","But refuse younger widows, for when they have grown wanton against Christ, they desire to marry;",Bible_NAG5BSI_WEB
1TI,5,12,Side uko dzü kürao va küvala jo tato.,"having condemnation, because they have rejected their first pledge.",Bible_NAG5BSI_WEB
1TI,5,13,"Side uko mhathi kümütsü dori sede celi kolü mürü tato, side uko mhathimütsüküta zo moli dzüh pozükümokori pode Salithi mu mitha mu pozükümoko pota tato.","Besides, they also learn to be idle, going about from house to house. Not only idle, but also gossips and busybodies, saying things which they ought not.",Bible_NAG5BSI_WEB
1TI,5,14,Süla thüno pethita kümoko pon u ngomumi tha püh tamo kütola mhitade unu münu de ucelümi thüküti a müdo.,"I desire therefore that the younger widows marry, bear children, rule the household, and give no occasion to the adversary for reviling.",Bible_NAG5BSI_WEB
1TI,5,15,Kükrelamoli humino tsüri cho vajopüde Satan samüdzi küta ba kütala.,For already some have turned aside after Satan.,Bible_NAG5BSI_WEB
1TI,5,16,"Kümülüpuh kühopüri thüno same si küti balize pu kühu va münyi mode putho süko vaphiyite, side kühu pon thüno same küthoko vaphiyite.","If any man or woman who believes has widows, let them relieve them, and don't let the assembly be burdened; that it might relieve those who are widows indeed.",Bible_NAG5BSI_WEB
1TI,5,17,Kühupon pethiko mu kühou küsü munuyo küzhoko bahori dzüyiküvepo mika mi mütha kütilü urhathiyo kütiko rho muku zoyite.,"Let the elders who rule well be counted worthy of double honor, especially those who labor in the word and in teaching.",Bible_NAG5BSI_WEB
1TI,5,18,Kütholüsi lüno hihi bide po. “Non metho züde tülhanyi kübace mhapüh puta küra hite” mu “mhathomi puzho ngotiyi zü” siba.,"For the Scripture says, ""You shall not muzzle the ox when it treads out the grain."" And, ""The laborer is worthy of his wages.""",Bible_NAG5BSI_WEB
1TI,5,19,Kühu pethio yolü mhapuh pata zori mi küna küsü se mu ngotüzomo lize rünyi hite.,"Don't receive an accusation against an elder, except at the word of two or three witnesses.",Bible_NAG5BSI_WEB
1TI,5,20,"Küsuthi kütami küjo popüh pu mükate, mu kükremi pori müprüyi kütola kühu müthi dolüno thite.","Those who sin, reprove in the sight of all, that the rest also may be in fear.",Bible_NAG5BSI_WEB
1TI,5,21,"I nce polaküti Jihova mhuzülü mu Jisu Khrista mhuzülü mu tüyochoyimi küdaküyiko mhuzülüri kümüzi püh posü noyo, mha kühopüh thizori thüma hu khrü mükre mori külalhe de mhapüri thi hite.","I charge you in the sight of God, and Christ Jesus, and the chosen angels, that you observe these things without prejudice, doing nothing by partiality.",Bible_NAG5BSI_WEB
1TI,5,22,"Mhalü mode pümozode n be chopüh mipüh yolüri sühite mu mi kükremi küphoma züde kürhühi, eli ntho nkhi kümüsayite.","Lay hands hastily on no one, neither be a participant in other men's sins. Keep yourself pure.",Bible_NAG5BSI_WEB
1TI,5,23,Hisa non dzü libi krazo mode khubuzü küdopüh püh sade krayite kükrelamoli non tsükünu nva thitayo kütila.,"Be no longer a drinker of water only, but use a little wine for your stomach's sake and your frequent infirmities.",Bible_NAG5BSI_WEB
1TI,5,24,"Humi küsuküthi no mülemulu tayo, side sazho ngoyitayo, siri küjokümo küthi kropüh no kümüjo rüle de pusahu votayo.","Some men's sins are evident, preceding them to judgment, and some also follow later.",Bible_NAG5BSI_WEB
1TI,5,25,"Sükümhade thüma mhaküve küthi ri humi mhatho se mhayi tayo, sübide thi kümokori seyi tato.","In the same way also there are good works that are obvious, and those that are otherwise can't be hidden.",Bible_NAG5BSI_WEB
1TI,6,1,Mi pon u Kümünupüh za mu pu kümütha dzüko thaküta kümüprüla mice tathide mi voce püta kütako ponutho u nyepomi rho kütsükütsoyi küzü lüyite.,"Let as many as are bondservants under the yoke count their own masters worthy of all honor, that the name of God and the doctrine not be blasphemed.",Bible_NAG5BSI_WEB
1TI,6,2,"Sülizo Khristami miceta thi kütami pori u nyepomi yi züde sazüdzüratazo, side uko rhomoküta thita hide uko yitho la küpra kümüve ngoküyilüde mu pu kümülümi kütala puno pu khriethomi tazo küti lüde punüde pü chovi thiyite.","Those who have believing masters, let them not despise them, because they are brothers, but rather let them serve them, because those who partake of the benefit are believing and beloved. Teach and exhort these things.",Bible_NAG5BSI_WEB
1TI,6,3,"Dzü hiko popüh müka mu mi tahitarho bazoyite. Thüma kühopüri kütho dzüpüh mi mütha kukri de Jisu Khrista dzüko yi mu kümülü dzürünyi mu talize puno küthüva mu mhapüri sebamote, süla puno mhapuriseyilho.","If anyone teaches a different doctrine, and doesn't consent to sound words, the words of our Lord Jesus Christ, and to the doctrine which is according to godliness,",Bible_NAG5BSI_WEB
1TI,6,4,"Thüma süko mhapüri semo zori ko müthu tayo side künyomi bide kütsozü kümoko ri kütso mu mizü kümülitayo. Mha süko lano mingo uroküti, panyoparo, küzhe kümüli, küthaküti, huhu lü müsu kütiko muküthoo thüratayo.","he is conceited, knowing nothing, but obsessed with arguments, disputes, and word battles, from which come envy, strife, reviling, evil suspicions,",Bible_NAG5BSI_WEB
1TI,6,5,"Sizomoli ukülü kükreta de huhu lü müsu küta, küthoo seyi mota de süceraka kümüho side mizü kümürhata tayo.","constant friction of people of corrupt minds and destitute of the truth, who suppose that godliness is a means of gain. Withdraw yourself from such.",Bible_NAG5BSI_WEB
1TI,6,6,Siri thüma ulülü unüsayi de kütholüyo küzhomi u kümüve ba zo.,But godliness with contentment is great gain.,Bible_NAG5BSI_WEB
1TI,6,7,Kükrelamoli u mhapüri süde cejü lü vomo mu u mhapüri süde talayi lhozo kütila.,"For we brought nothing into the world, and we certainly can't carry anything out.",Bible_NAG5BSI_WEB
1TI,6,8,Siri u kütico mu u khwüne süküyi ba kütasa umhapüri künyo mori ve.,"But having food and clothing, we will be content with that.",Bible_NAG5BSI_WEB
1TI,6,9,"Siri mhaküne lüyo küzhomi tü dophi mu miratholü, kümüthu kümüri: uthi müsuyo kütilü lütayo: mha süko pon mizupüh de kükalü mu kümüsü lü tayo.","But those who are determined to be rich fall into a temptation and a snare and many foolish and harmful lusts, such as drown men in ruin and destruction.",Bible_NAG5BSI_WEB
1TI,6,10,"Sücerüka kümüho no mhaküsu mütü bodüo zo, humi süsü phu tade ukümülü vajopüh tate, mu ulü supüh mhapuh thide kümüzhe phitate.","For the love of money is a root of all kinds of evil. Some have been led astray from the faith in their greed, and have pierced themselves through with many sorrows.",Bible_NAG5BSI_WEB
1TI,6,11,"Siri u Kümünupüh thümao non mha hiko thürayi de kümatho, küthokülü, kümülü, kükhrü ulü sügüsühie küti mu thülü kümünü phu yoyite.","But you, man of God, flee these things, and follow after righteousness, godliness, faith, love, patience, and gentleness.",Bible_NAG5BSI_WEB
1TI,6,12,"Thüma kümürhayo küzho bide kümülü dzü co n rhathi zoyite, side küchothe kürhü yisü nzüthi zoyite, thazüri süsü la n ciyi mu thümakükro mhuzülü dzü küve süsü po vota zo,","Fight the good fight of faith. Lay hold of the eternal life to which you were called, and you confessed the good confession in the sight of many witnesses.",Bible_NAG5BSI_WEB
1TI,6,13,Mhamütüko mülhüküsü boo u Kümünupüh mu Pontius Pilate mhuzülüdzü küve popüh kütho zhopo thi küsüo Khrista Jisu mhungolüno;,"I charge you before God, who gives life to all things, and before Christ Jesus, who before Pontius Pilate testified the good confession,",Bible_NAG5BSI_WEB
1TI,6,14,In npo u Nyepo Jisu Khrista la prüta kümotha ncepo küsü dzüko thi muzü zode mipon dzü süko thata mode süko thiba zoyi no küti a dzü khasüho.,"that you keep the commandment without spot, blameless, until the appearing of our Lord Jesus Christ;",Bible_NAG5BSI_WEB
1TI,6,15,"Pu küvo sü putho utütü ceno mipon ngoyito; püsü küdeko mhu Küdeozo, nyepoko mhu Nyepoo, küdeko mhu Küdeo sü pulibizo.","which in its own times he will show, who is the blessed and only Ruler, the King of kings, and Lord of lords;",Bible_NAG5BSI_WEB
1TI,6,16,"Satayi külhoo sü Pu lübi zo; Puno ungo votso külho küvelü bayo, thümapuri Pun gomo mu ngoriyi lhote, Pu pon thürho pükeyiyo mu küchothe kükuo thite.","who alone has immortality, dwelling in unapproachable light; whom no man has seen, nor can see: to whom be honor and eternal power. Amen.",Bible_NAG5BSI_WEB
1TI,6,17,"Künemiko cedzü hihi posüte; uko pon ncene phude kümoko hi mori ukümüri mütüpüh u cenelü sü hite, kükrelamoh süsü küchothe ba küto cene moeli uko pon ukümüri püh Kümünupüh yolü süyite. Kükrelamoli putho cene sü molize kesu mütü püh u kütsüla.","Charge those who are rich in this present world that they not be haughty, nor have their hope set on the uncertainty of riches, but on the living God, who richly provides us with everything to enjoy;",Bible_NAG5BSI_WEB
